,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price
242,MSFT,2025-03-28,290.0,96.0,call,0,0,0.86097,0.97937,0.00091,-0.1692,0.03155,0.07707,0.021917808219178082,98.29895250148047,98.45849170139037
243,MSFT,2025-03-28,290.0,0.03,put,4,48,0.61555,-0.00251,0.0002,-0.01509,0.00494,-0.00027,0.021917808219178082,0.0056210722843413885,0.005622516899918464
244,MSFT,2025-03-28,300.0,88.1,call,0,35,0.76722,0.97762,0.00109,-0.16415,0.0338,0.07963,0.021917808219178082,88.30306565578258,88.45711035381909
245,MSFT,2025-03-28,300.0,0.04,put,15,183,0.54726,-0.0028,0.00025,-0.01482,0.00547,-0.0003,0.021917808219178082,0.00545294325232043,0.04
246,MSFT,2025-03-28,310.0,81.4,call,0,5002,0.69695,0.97211,0.00145,-0.17706,0.04065,0.08177,0.021917808219178082,78.34363538870207,81.4
247,MSFT,2025-03-28,310.0,0.06,put,29,5197,0.50747,-0.0048,0.00043,-0.02224,0.00885,-0.00052,0.021917808219178082,0.010095492385376104,0.06
248,MSFT,2025-03-28,315.0,69.35,call,0,4,0.59314,0.98058,0.00125,-0.12531,0.02998,0.08408,0.021917808219178082,73.2533580439578,73.36774316254345
249,MSFT,2025-03-28,315.0,0.06,put,41,85,0.49208,-0.00672,0.0006,-0.02905,0.01194,-0.00073,0.021917808219178082,0.015283218941512744,0.06
250,MSFT,2025-03-28,320.0,61.92,call,5,14,0.47821,0.99041,0.00085,-0.07646,0.01631,0.08653,0.021917808219178082,68.1943899730407,68.25290075963757
251,MSFT,2025-03-28,320.0,0.09,put,557,235,0.4715,-0.00879,0.0008,-0.03522,0.01511,-0.00095,0.021917808219178082,0.020708942375304962,0.09
252,MSFT,2025-03-28,325.0,59.25,call,16,14,0.43872,0.99017,0.00094,-0.07463,0.01667,0.08788,0.021917808219178082,63.19755618604108,63.25320163426289
253,MSFT,2025-03-28,325.0,0.12,put,564,6090,0.4526,-0.01181,0.00107,-0.04369,0.01955,-0.00127,0.021917808219178082,0.02928640210876554,0.12
254,MSFT,2025-03-28,330.0,58.69,call,0,19,0.48811,0.97228,0.00206,-0.13652,0.04045,0.0873,0.021917808219178082,58.29101306482187,58.414910613091145
255,MSFT,2025-03-28,330.0,0.15,put,147,213,0.42943,-0.01513,0.0014,-0.05129,0.02421,-0.00163,0.021917808219178082,0.038147027635611286,0.15
257,MSFT,2025-03-28,332.5,0.19,put,4,0,0.4186,-0.01734,0.00161,-0.05617,0.02722,-0.00187,0.021917808219178082,0.044409860139197566,0.044473876952588226
258,MSFT,2025-03-28,335.0,45.65,call,0,2,0.44574,0.97037,0.00238,-0.13358,0.04275,0.08847,0.021917808219178082,53.29191213898008,53.41216533872169
259,MSFT,2025-03-28,335.0,0.2,put,266,470,0.41296,-0.02116,0.00194,-0.06558,0.03224,-0.00228,0.021917808219178082,0.05763884195784463,0.2
260,MSFT,2025-03-28,337.5,47.4,call,24,0,0.3843,0.9803,0.00196,-0.09738,0.03035,0.09024,0.021917808219178082,50.73601035563041,50.817974380359935
261,MSFT,2025-03-28,337.5,0.27,put,38,0,0.39955,-0.02364,0.0022,-0.06961,0.03539,-0.00255,0.021917808219178082,0.06402698416814179,0.06414732288488581
262,MSFT,2025-03-28,340.0,47.8,call,0,7,0.43308,0.95842,0.00323,-0.16058,0.05645,0.08854,0.021917808219178082,48.35599312126078,48.50028740473463
263,MSFT,2025-03-28,340.0,0.29,put,92,508,0.39284,-0.02851,0.00262,-0.08,0.04141,-0.00307,0.021917808219178082,0.08153827023205196,0.29
264,MSFT,2025-03-28,342.5,40.2,call,1,0,0.41464,0.95542,0.00357,-0.16231,0.05972,0.0889,0.021917808219178082,45.86449152675971,46.00962971019614
265,MSFT,2025-03-28,342.5,0.33,put,25,0,0.384,-0.03361,0.00307,-0.08953,0.04745,-0.00362,0.021917808219178082,0.09967948832156104,0.09993127870906131
266,MSFT,2025-03-28,345.0,40.35,call,0,2,0.40504,0.94845,0.00411,-0.17431,0.06708,0.08884,0.021917808219178082,43.39978951366885,43.55427106444275
267,MSFT,2025-03-28,345.0,0.46,put,209,842,0.37531,-0.03971,0.0036,-0.1002,0.05438,-0.00428,0.021917808219178082,0.12242931646223898,0.46
269,MSFT,2025-03-28,347.5,0.5,put,16,0,0.36464,-0.0461,0.00418,-0.1097,0.06135,-0.00497,0.021917808219178082,0.14537759279737017,0.14585392248017073
270,MSFT,2025-03-28,350.0,34.55,call,33,33,0.41845,0.915,0.00586,-0.24415,0.09878,0.08655,0.021917808219178082,38.64754597627041,38.84974993681825
271,MSFT,2025-03-28,350.0,0.59,put,378,1631,0.35671,-0.05495,0.00491,-0.1233,0.07057,-0.00592,0.021917808219178082,0.1818113377981323,0.59
272,MSFT,2025-03-28,352.5,31.25,call,3,0,0.34421,0.93695,0.00567,-0.17412,0.07861,0.08967,0.021917808219178082,35.91672621863711,36.06807930292244
273,MSFT,2025-03-28,352.5,0.76,put,51,0,0.34772,-0.06491,0.00574,-0.13677,0.08041,-0.007,0.021917808219178082,0.2235692696283298,0.2245322942572538
274,MSFT,2025-03-28,355.0,29.26,call,3,33,0.33873,0.92327,0.0067,-0.19333,0.09143,0.08888,0.021917808219178082,33.4843661062763,33.64865714857674
275,MSFT,2025-03-28,355.0,0.76,put,169,1258,0.33995,-0.07744,0.00672,-0.15289,0.09207,-0.00835,0.021917808219178082,0.2809914118809189,0.76
276,MSFT,2025-03-28,357.5,27.4,call,6,0,0.32729,0.91082,0.00776,-0.20575,0.10238,0.08822,0.021917808219178082,31.039122946906502,31.210055396975115
277,MSFT,2025-03-28,357.5,0.92,put,87,0,0.33141,-0.09179,0.00783,-0.16905,0.1046,-0.0099,0.021917808219178082,0.3491819258889741,0.35114485208535895
278,MSFT,2025-03-28,360.0,25.05,call,7,59,0.34955,0.87354,0.00935,-0.26698,0.13174,0.08483,0.021917808219178082,28.83480133496903,25.05
279,MSFT,2025-03-28,360.0,1.12,put,154,1565,0.32379,-0.10938,0.00911,-0.18736,0.11889,-0.0118,0.021917808219178082,0.44039749159024666,1.12
280,MSFT,2025-03-28,362.5,22.55,call,2,39,0.35199,0.84542,0.01065,-0.30145,0.151,0.08245,0.021917808219178082,26.574877941546447,26.789669392508994
281,MSFT,2025-03-28,362.5,1.37,put,127,370,0.31708,-0.13075,0.01055,-0.20765,0.13483,-0.01411,0.021917808219178082,0.5622374660514708,1.37
282,MSFT,2025-03-28,365.0,20.65,call,16,85,0.31723,0.83926,0.01212,-0.28146,0.15492,0.08251,0.021917808219178082,23.999038691817816,20.65
283,MSFT,2025-03-28,365.0,1.62,put,334,1422,0.31098,-0.15617,0.01213,-0.22908,0.15202,-0.01686,0.021917808219178082,0.7217715887283447,1.62
284,MSFT,2025-03-28,367.5,18.2,call,31,36,0.33629,0.79266,0.0134,-0.33912,0.18158,0.07808,0.021917808219178082,22.00371436516116,22.218228576507116
285,MSFT,2025-03-28,367.5,1.97,put,744,589,0.30412,-0.18503,0.01383,-0.24904,0.16947,-0.01999,0.021917808219178082,0.9151273763993402,1.97
286,MSFT,2025-03-28,370.0,16.1,call,126,133,0.3029,0.77773,0.01549,-0.31978,0.18907,0.0772,0.021917808219178082,19.45267880999876,16.1
287,MSFT,2025-03-28,370.0,2.41,put,301,1229,0.29864,-0.21924,0.01559,-0.26984,0.18759,-0.02371,0.021917808219178082,1.1743212044834124,2.41
288,MSFT,2025-03-28,372.5,14.45,call,54,112,0.29757,0.73912,0.0172,-0.3388,0.20627,0.07368,0.021917808219178082,17.289512497747353,14.45
289,MSFT,2025-03-28,372.5,3.19,put,209,126,0.29284,-0.25779,0.01737,-0.28809,0.205,-0.0279,0.021917808219178082,1.4937701992473293,3.19
290,MSFT,2025-03-28,375.0,12.55,call,71,151,0.29071,0.69693,0.01893,-0.35251,0.22173,0.06977,0.021917808219178082,15.179828627917288,12.55
291,MSFT,2025-03-28,375.0,3.58,put,420,3602,0.28736,-0.30116,0.01909,-0.30355,0.2211,-0.03263,0.021917808219178082,1.8948305810199457,3.58
292,MSFT,2025-03-28,377.5,10.8,call,35,330,0.28629,0.64899,0.0204,-0.36517,0.23538,0.06521,0.021917808219178082,13.200932515837394,10.8
293,MSFT,2025-03-28,377.5,4.41,put,164,731,0.28278,-0.34947,0.02062,-0.31586,0.235,-0.03791,0.021917808219178082,2.403970651217449,4.41
294,MSFT,2025-03-28,380.0,9.4,call,798,7951,0.28141,0.59743,0.02166,-0.37174,0.24566,0.06024,0.021917808219178082,11.32308309156872,9.4
295,MSFT,2025-03-28,380.0,5.2,put,869,4494,0.27821,-0.40167,0.0219,-0.32264,0.24552,-0.04363,0.021917808219178082,3.0234750168842197,5.2
296,MSFT,2025-03-28,382.5,7.7,call,386,416,0.27531,0.54271,0.0227,-0.37039,0.2518,0.05491,0.021917808219178082,9.542515285011206,7.7
297,MSFT,2025-03-28,382.5,6.19,put,453,463,0.27348,-0.45713,0.02285,-0.32277,0.25179,-0.04973,0.021917808219178082,3.7646714481951165,6.19
298,MSFT,2025-03-28,385.0,6.4,call,807,482,0.27287,0.48547,0.02302,-0.36663,0.25308,0.04925,0.021917808219178082,7.9783604815214915,6.4
299,MSFT,2025-03-28,385.0,7.25,put,821,2288,0.27044,-0.51482,0.02322,-0.31791,0.25308,-0.05612,0.021917808219178082,4.682444476446278,7.25
300,MSFT,2025-03-28,387.5,5.3,call,526,238,0.26678,0.42667,0.02316,-0.35088,0.24896,0.04342,0.021917808219178082,6.483891543442525,5.3
301,MSFT,2025-03-28,387.5,8.5,put,776,280,0.26632,-0.57348,0.0232,-0.30437,0.24894,-0.06264,0.021917808219178082,5.728947415532133,8.5
302,MSFT,2025-03-28,390.0,4.05,call,1134,957,0.26388,0.36896,0.02252,-0.33224,0.23946,0.03763,0.021917808219178082,5.221456411429585,4.05
303,MSFT,2025-03-28,390.0,9.8,put,682,1348,0.2619,-0.63212,0.02267,-0.28332,0.23923,-0.06919,0.021917808219178082,6.929143413671653,9.8
304,MSFT,2025-03-28,392.5,3.3,call,401,562,0.26007,0.31257,0.02145,-0.3061,0.22476,0.03195,0.021917808219178082,4.102599081762293,3.3
305,MSFT,2025-03-28,392.5,12.0,put,43,148,0.25946,-0.68787,0.02148,-0.25871,0.22462,-0.0755,0.021917808219178082,8.33919723128929,12.0
306,MSFT,2025-03-28,395.0,2.45,call,923,2292,0.25672,0.25948,0.01988,-0.27554,0.2057,0.02658,0.021917808219178082,3.1578350885703372,2.45
307,MSFT,2025-03-28,395.0,13.62,put,112,1425,0.25473,-0.74225,0.01997,-0.22572,0.20499,-0.08168,0.021917808219178082,9.86375137474272,13.62
308,MSFT,2025-03-28,397.5,1.93,call,233,376,0.2523,0.20953,0.01797,-0.2398,0.18271,0.02151,0.021917808219178082,2.3510139111731974,1.93
309,MSFT,2025-03-28,397.5,15.05,put,12,68,0.25565,-0.78725,0.01789,-0.198,0.18435,-0.08695,0.021917808219178082,11.659422715271887,15.05
310,MSFT,2025-03-28,400.0,1.34,call,1616,1712,0.25001,0.16669,0.01574,-0.2057,0.15862,0.01714,0.021917808219178082,1.733249164981416,1.34
311,MSFT,2025-03-28,400.0,18.39,put,66,1424,0.25092,-0.83239,0.01574,-0.15978,0.15918,-0.09223,0.021917808219178082,13.490432329117766,18.39
312,MSFT,2025-03-28,402.5,0.99,call,346,480,0.24757,0.12938,0.01342,-0.17145,0.13385,0.01332,0.021917808219178082,1.2433658060611137,0.99
313,MSFT,2025-03-28,402.5,19.95,put,18,64,0.26525,-0.85342,0.01363,-0.15213,0.14575,-0.09508,0.021917808219178082,15.744977917517815,19.95
314,MSFT,2025-03-28,405.0,0.74,call,404,2293,0.24544,0.09819,0.01111,-0.13929,0.10993,0.01012,0.021917808219178082,0.8710668422490926,0.74
315,MSFT,2025-03-28,405.0,22.12,put,15,424,0.25763,-0.89042,0.01147,-0.11023,0.11904,-0.09955,0.021917808219178082,17.75723860486545,22.12
316,MSFT,2025-03-28,407.5,0.52,call,172,932,0.24544,0.07446,0.00904,-0.11299,0.08936,0.00768,0.021917808219178082,0.6136331977676761,0.52
317,MSFT,2025-03-28,407.5,25.65,put,8,38,0.27897,-0.897,0.01013,-0.11508,0.11383,-0.10092,0.021917808219178082,20.20830049539444,20.333551541864892
318,MSFT,2025-03-28,410.0,0.37,call,1005,2966,0.24513,0.05525,0.00717,-0.08933,0.07087,0.00571,0.021917808219178082,0.4215899726539405,0.37
319,MSFT,2025-03-28,410.0,26.4,put,25,400,0.25413,-0.93798,0.00758,-0.0528,0.0776,-0.1058,0.021917808219178082,22.223852355960275,26.4
320,MSFT,2025-03-28,412.5,0.25,call,57,0,0.24498,0.04033,0.00558,-0.06925,0.05507,0.00417,0.021917808219178082,0.28453469145361865,0.2853975429054518
321,MSFT,2025-03-28,412.5,29.55,put,3,0,0.29467,-0.92574,0.00751,-0.08583,0.08918,-0.10524,0.021917808219178082,24.883053076216584,25.003350196313555
322,MSFT,2025-03-28,415.0,0.16,call,1116,2680,0.24467,0.02883,0.00424,-0.05241,0.04178,0.00298,0.021917808219178082,0.18744260639090804,0.16
323,MSFT,2025-03-28,415.0,32.54,put,3,132,0.28522,-0.94762,0.00591,-0.05005,0.06794,-0.10817,0.021917808219178082,27.139554054606037,32.54
324,MSFT,2025-03-28,417.5,0.12,call,111,0,0.24635,0.02105,0.00323,-0.04049,0.0321,0.00218,0.021917808219178082,0.12724840143530614,0.1274731857364416
326,MSFT,2025-03-28,420.0,0.1,call,295,3799,0.25413,0.01739,0.00266,-0.03545,0.02729,0.0018,0.021917808219178082,0.10100255371756894,0.1
328,MSFT,2025-03-28,422.5,0.09,call,140,0,0.25565,0.0126,0.00201,-0.027,0.02068,0.0013,0.021917808219178082,0.06789099705561874,0.06796801939177834
330,MSFT,2025-03-28,425.0,0.05,call,313,2488,0.26388,0.01066,0.00168,-0.02408,0.01789,0.0011,0.021917808219178082,0.05547993790160444,0.05
334,MSFT,2025-03-28,430.0,0.04,call,181,1691,0.28355,0.00846,0.00128,-0.02109,0.01461,0.00087,0.021917808219178082,0.042128258789497774,0.04
336,MSFT,2025-03-28,432.5,0.03,call,1,0,0.27943,0.00539,0.00087,-0.01395,0.00981,0.00056,0.021917808219178082,0.024056449230539734,0.024069295374428843
338,MSFT,2025-03-28,435.0,0.03,call,45,1861,0.29132,0.00518,0.00081,-0.01404,0.00948,0.00054,0.021917808219178082,0.023057361834685874,0.03
342,MSFT,2025-03-28,440.0,0.01,call,41,1769,0.28263,0.00194,0.00034,-0.00562,0.00391,0.0002,0.021917808219178082,0.006821034258833625,0.01
346,MSFT,2025-03-28,445.0,0.02,call,0,2084,0.30367,0.00181,0.0003,-0.00566,0.00368,0.00019,0.021917808219178082,0.006303242342292237,0.02
348,MSFT,2025-03-28,450.0,0.01,call,15,1518,0.3244,0.0017,0.00027,-0.00572,0.00348,0.00018,0.021917808219178082,0.00589464289409708,0.01
350,MSFT,2025-03-28,455.0,0.01,call,3,860,0.34482,0.00161,0.00024,-0.00578,0.00331,0.00017,0.021917808219178082,0.0055631488807612595,0.01
351,MSFT,2025-03-28,455.0,71.96,put,5,6,0.59497,-0.95295,0.0026,-0.13367,0.06236,-0.11976,0.021917808219178082,67.20750815338039,67.42579813986256
352,MSFT,2025-03-28,460.0,0.01,call,2,230,0.36495,0.00154,0.00022,-0.00585,0.00317,0.00016,0.021917808219178082,0.005290965587962659,0.01
353,MSFT,2025-03-28,460.0,76.4,put,3,0,0.62942,-0.9537,0.00243,-0.14125,0.06156,-0.12121,0.021917808219178082,72.20968132922309,72.44071620463593
354,MSFT,2025-03-28,465.0,0.02,call,2,539,0.38461,0.00146,0.0002,-0.00588,0.00303,0.00015,0.021917808219178082,0.005032580992624935,0.02
356,MSFT,2025-03-28,470.0,0.01,call,2,176,0.40397,0.0014,0.00018,-0.00592,0.0029,0.00014,0.021917808219178082,0.004809800061487679,0.01
358,MSFT,2025-03-28,475.0,0.01,call,3,317,0.42318,0.00134,0.00016,-0.00597,0.0028,0.00014,0.021917808219178082,0.004635307702791525,0.01
359,MSFT,2025-03-28,475.0,93.62,put,2,0,0.71128,-0.95978,0.00192,-0.1409,0.05495,-0.12595,0.021917808219178082,87.13915154911228,87.38693172654219
360,MSFT,2025-03-28,480.0,0.01,call,0,213,0.44208,0.00129,0.00015,-0.00602,0.0027,0.00013,0.021917808219178082,0.004477280365834502,0.01
362,MSFT,2025-03-28,485.0,0.01,call,0,1000,0.46052,0.00124,0.00014,-0.00604,0.0026,0.00013,0.021917808219178082,0.004312989325423594,0.01
364,MSFT,2025-03-28,490.0,0.05,call,0,99,0.47881,0.0012,0.00013,-0.00608,0.00252,0.00012,0.021917808219178082,0.0041790584517577,0.05
365,MSFT,2025-03-28,490.0,108.5,put,1,0,0.66418,-0.98473,0.00091,-0.02369,0.02442,-0.13254,0.021917808219178082,101.77175941214648,101.90065334544197
366,MSFT,2025-03-28,495.0,0.02,call,0,100,0.49695,0.00116,0.00012,-0.00612,0.00244,0.00012,0.021917808219178082,0.004069655723819704,0.02
368,MSFT,2025-03-28,500.0,0.01,call,0,982,0.51479,0.00112,0.00011,-0.00616,0.00237,0.00012,0.021917808219178082,0.003964465119824845,0.01
370,MSFT,2025-03-28,505.0,0.04,call,0,212,0.53232,0.00109,0.00011,-0.00619,0.00231,0.00011,0.021917808219178082,0.003861184805968587,0.04
372,MSFT,2025-03-28,510.0,0.02,call,0,231,0.5497,0.00106,0.0001,-0.00622,0.00225,0.00011,0.021917808219178082,0.0037741814415048203,0.02
374,MSFT,2025-03-28,515.0,0.01,call,0,6,0.56677,0.00103,0.0001,-0.00625,0.00219,0.00011,0.021917808219178082,0.0036861428729490497,0.0036865649363080023
376,MSFT,2025-03-28,520.0,0.07,call,0,11,0.58369,0.001,9e-05,-0.00628,0.00214,0.0001,0.021917808219178082,0.003610631161069716,0.0036110337464441756
378,MSFT,2025-03-28,525.0,0.05,call,0,1028,0.60046,0.00097,9e-05,-0.00631,0.00209,0.0001,0.021917808219178082,0.003545644428552458,0.05
384,MSFT,2025-03-28,550.0,0.01,call,0,1,0.68094,0.00087,7e-05,-0.00643,0.00188,9e-05,0.021917808219178082,0.0032507421867234154,0.0032510591340866213
386,MSFT,2025-03-28,560.0,0.12,call,0,1,0.71189,0.00083,6e-05,-0.00648,0.00181,8e-05,0.021917808219178082,0.0031590973649392035,0.003159392740542825
388,MSFT,2025-04-04,230.0,163.2,call,0,3,1.12545,0.98729,0.00035,-0.11655,0.02718,0.10443,0.0410958904109589,158.54079785220702,158.75902926045057
397,MSFT,2025-04-04,270.0,0.02,put,3,12,0.59939,-0.00261,0.00016,-0.01164,0.00667,-0.00048,0.0410958904109589,0.015141192371281864,0.015146363088476656
402,MSFT,2025-04-04,300.0,81.15,call,0,6,0.19418,1.0,0.0,-0.03552,0.0,0.13944,0.0410958904109589,88.43581278691539,88.43581278691539
403,MSFT,2025-04-04,300.0,0.11,put,6,63,0.48674,-0.00798,0.00054,-0.02554,0.0181,-0.00148,0.0410958904109589,0.045692405885693343,0.11
405,MSFT,2025-04-04,305.0,0.15,put,1,55,0.46281,-0.00905,0.00064,-0.02709,0.02021,-0.00167,0.0410958904109589,0.04985477763706103,0.15
409,MSFT,2025-04-04,315.0,0.21,put,26,27,0.42836,-0.01401,0.00101,-0.03657,0.02955,-0.00259,0.0410958904109589,0.07792210910855424,0.0780411740912721
410,MSFT,2025-04-04,320.0,76.95,call,0,3131,0.14768,1.0,0.0,-0.03789,0.0,0.14874,0.0410958904109589,68.47686648444477,76.95
411,MSFT,2025-04-04,320.0,0.26,put,4,3181,0.41342,-0.01801,0.00129,-0.04373,0.03666,-0.00332,0.0410958904109589,0.10234061981761178,0.26
412,MSFT,2025-04-04,325.0,55.59,call,0,1,0.31617,0.99362,0.00069,-0.05201,0.01487,0.1499,0.0410958904109589,63.50506167248756,63.554468610468746
413,MSFT,2025-04-04,325.0,0.33,put,28,80,0.40382,-0.02462,0.00173,-0.05556,0.04775,-0.00455,0.0410958904109589,0.14846860678217766,0.33
414,MSFT,2025-04-04,330.0,54.95,call,0,2,0.41967,0.95792,0.00259,-0.12882,0.07432,0.14559,0.0410958904109589,58.814659293768955,59.04083106608314
415,MSFT,2025-04-04,330.0,0.4,put,41,199,0.3872,-0.03112,0.00219,-0.06465,0.05806,-0.00575,0.0410958904109589,0.1900229978424539,0.4
416,MSFT,2025-04-04,335.0,55.11,call,0,2,0.37501,0.95878,0.00284,-0.11833,0.07309,0.1481,0.0410958904109589,53.77094168021404,53.97508306030297
417,MSFT,2025-04-04,335.0,0.52,put,28,100,0.37165,-0.03992,0.0028,-0.07596,0.07121,-0.00737,0.0410958904109589,0.24900950804652133,0.52
418,MSFT,2025-04-04,340.0,44.2,call,0,22,0.40001,0.9281,0.00414,-0.17032,0.11345,0.14468,0.0410958904109589,49.12727424082573,49.416118049724666
419,MSFT,2025-04-04,340.0,0.71,put,34,293,0.35793,-0.05219,0.0036,-0.09053,0.08833,-0.00963,0.0410958904109589,0.337705871442747,0.71
420,MSFT,2025-04-04,345.0,37.77,call,0,4,0.33995,0.93408,0.00456,-0.14382,0.10609,0.1482,0.0410958904109589,43.958522231770075,44.20172275601734
421,MSFT,2025-04-04,345.0,0.89,put,18,225,0.34315,-0.06765,0.0046,-0.10606,0.10824,-0.01249,0.0410958904109589,0.45189131524623605,0.89
422,MSFT,2025-04-04,350.0,35.65,call,0,36,0.33522,0.90795,0.00595,-0.17185,0.13667,0.14567,0.0410958904109589,39.206626211254786,39.48620866276725
423,MSFT,2025-04-04,350.0,1.16,put,131,641,0.33034,-0.08902,0.00589,-0.12535,0.13332,-0.01644,0.0410958904109589,0.6246069977712274,1.16
424,MSFT,2025-04-04,355.0,30.68,call,2,27,0.34772,0.86305,0.00762,-0.22115,0.18148,0.13958,0.0410958904109589,34.779947600167304,35.10879200472689
425,MSFT,2025-04-04,355.0,1.53,put,22,479,0.31784,-0.11698,0.00747,-0.14651,0.16261,-0.02162,0.0410958904109589,0.8673122691232891,1.53
426,MSFT,2025-04-04,360.0,25.6,call,14,16,0.3244,0.83343,0.0093,-0.23199,0.20672,0.13644,0.0410958904109589,30.042956602393247,30.3674505766557
427,MSFT,2025-04-04,360.0,2.26,put,57,430,0.30672,-0.15394,0.00934,-0.16986,0.19634,-0.02848,0.0410958904109589,1.223074442403977,2.26
428,MSFT,2025-04-04,362.5,29.25,call,0,1,0.31007,0.81752,0.01031,-0.23407,0.21906,0.13467,0.0410958904109589,27.657536947338542,27.974727409819096
429,MSFT,2025-04-04,362.5,2.5,put,7,22,0.30123,-0.17603,0.01038,-0.18143,0.21415,-0.03258,0.0410958904109589,1.4509422499203808,1.467231253089112
430,MSFT,2025-04-04,365.0,22.15,call,23,104,0.30184,0.79484,0.01138,-0.24239,0.23527,0.13163,0.0410958904109589,25.396457242748,22.15
431,MSFT,2025-04-04,365.0,2.95,put,42,406,0.29742,-0.20197,0.01144,-0.19436,0.23309,-0.03741,0.0410958904109589,1.7483937769411,2.95
432,MSFT,2025-04-04,367.5,19.0,call,19,16,0.2965,0.7674,0.01245,-0.25307,0.2529,0.12767,0.0410958904109589,23.229666182178903,23.53786577825096
433,MSFT,2025-04-04,367.5,3.74,put,7,4,0.29223,-0.22963,0.01254,-0.20498,0.2511,-0.04257,0.0410958904109589,2.0713182220993502,2.098622338903064
434,MSFT,2025-04-04,370.0,18.2,call,14,137,0.29178,0.73678,0.01352,-0.26321,0.27017,0.12311,0.0410958904109589,21.13021088013943,18.2
435,MSFT,2025-04-04,370.0,3.89,put,64,724,0.28797,-0.26076,0.01363,-0.2154,0.26888,-0.04839,0.0410958904109589,2.4684944774107436,3.89
436,MSFT,2025-04-04,372.5,16.35,call,16,40,0.28736,0.70321,0.01455,-0.27209,0.28638,0.11798,0.0410958904109589,19.101441960906868,19.38885180737165
437,MSFT,2025-04-04,372.5,4.5,put,24,29,0.28446,-0.29513,0.01466,-0.22501,0.28564,-0.05483,0.0410958904109589,2.9486584756165115,2.9929325826278936
438,MSFT,2025-04-04,375.0,14.55,call,33,1123,0.28309,0.66687,0.01551,-0.27912,0.30087,0.11232,0.0410958904109589,17.149078688801012,14.55
439,MSFT,2025-04-04,375.0,5.12,put,275,710,0.27958,-0.33144,0.01568,-0.23121,0.30027,-0.06164,0.0410958904109589,3.470418883785328,5.12
440,MSFT,2025-04-04,377.5,12.37,call,45,13,0.27836,0.62815,0.01641,-0.28332,0.31301,0.1062,0.0410958904109589,15.265509081368862,15.516947281448086
441,MSFT,2025-04-04,377.5,6.73,put,66,7,0.27562,-0.37084,0.01656,-0.23593,0.31274,-0.06905,0.0410958904109589,4.096534533002796,4.163983974088687
442,MSFT,2025-04-04,380.0,11.41,call,52,569,0.27394,0.58692,0.01718,-0.28507,0.32233,0.09958,0.0410958904109589,13.478853782795625,11.41
443,MSFT,2025-04-04,380.0,6.97,put,467,1699,0.27105,-0.41241,0.01735,-0.23728,0.32221,-0.07689,0.0410958904109589,4.796314345348776,6.97
444,MSFT,2025-04-04,382.5,10.1,call,91,9,0.27013,0.54357,0.01774,-0.28434,0.32823,0.09252,0.0410958904109589,11.80764218275013,12.011896681048434
445,MSFT,2025-04-04,382.5,8.15,put,20,31,0.26678,-0.45618,0.01796,-0.23583,0.32821,-0.08517,0.0410958904109589,5.602616962970444,5.699589858674018
446,MSFT,2025-04-04,385.0,8.5,call,455,1054,0.26556,0.49866,0.01815,-0.27959,0.3302,0.08515,0.0410958904109589,10.219306970958854,8.5
447,MSFT,2025-04-04,385.0,9.72,put,161,707,0.26373,-0.50151,0.01828,-0.23223,0.3302,-0.09381,0.0410958904109589,6.552768395388625,9.72
448,MSFT,2025-04-04,387.5,7.36,call,148,22,0.26175,0.45271,0.01829,-0.27216,0.32788,0.07753,0.0410958904109589,8.766692435339195,8.918430731356263
